timestamp,mse,threshold,status
1774379700.8647046,0.000722,2.520791,NORMAL
1774379700.939783,0.000722,2.520791,NORMAL
1774379701.0344565,0.000722,2.520791,NORMAL
1774379701.1098752,0.000722,2.520791,NORMAL
1774379701.1912549,0.000722,2.520791,NORMAL
1774379701.281117,0.000722,2.520791,NORMAL
1774379701.3679152,0.000722,2.520791,NORMAL
1774379701.4481704,0.000722,2.520791,NORMAL
1774379701.5296578,0.000722,2.520791,NORMAL
1774379701.60963,0.000722,2.520791,NORMAL
1774379701.6954207,0.000722,2.520791,NORMAL
1774379701.7711172,0.000722,2.520791,NORMAL
1774379701.8514903,0.000722,2.520791,NORMAL
1774379701.917197,0.000722,2.520791,NORMAL
1774379701.9867625,0.000722,2.520791,NORMAL
1774379702.0557268,0.000722,2.520791,NORMAL
1774379702.137188,0.000722,2.520791,NORMAL
1774379702.2057743,0.000722,2.520791,NORMAL
1774379702.28932,0.000722,2.520791,NORMAL
1774379702.3812559,0.000722,2.520791,NORMAL
1774379702.46669,0.000722,2.520791,NORMAL
1774379702.5499663,0.000722,2.520791,NORMAL
1774379702.6185608,0.000722,2.520791,NORMAL
1774379702.687283,0.000722,2.520791,NORMAL
1774379702.774977,0.000722,2.520791,NORMAL
1774379702.852081,0.000722,2.520791,NORMAL
1774379702.935461,0.000722,2.520791,NORMAL
1774379703.0112007,0.000722,2.520791,NORMAL
1774379703.088899,0.000722,2.520791,NORMAL
1774379703.1558053,0.000722,2.520791,NORMAL
1774379703.2289426,0.000722,2.520791,NORMAL
1774379703.3409011,0.000722,2.520791,NORMAL
1774379703.4186893,0.000722,2.520791,NORMAL
1774379703.4985397,0.000722,2.520791,NORMAL
1774379703.5683148,0.000722,2.520791,NORMAL
1774379703.6448002,0.000722,2.520791,NORMAL
1774379703.715817,0.000722,2.520791,NORMAL
1774379703.8189926,0.000722,2.520791,NORMAL
1774379703.896201,0.000722,2.520791,NORMAL
1774379703.9919424,0.000722,2.520791,NORMAL
1774379704.0816581,0.000722,2.520791,NORMAL
1774379704.159334,0.000722,2.520791,NORMAL
1774379704.2432384,0.000722,2.520791,NORMAL
1774379704.3142083,0.000722,2.520791,NORMAL
1774379704.3895118,0.000722,2.520791,NORMAL
1774379704.4741538,0.000722,2.520791,NORMAL
1774379704.5687475,0.000722,2.520791,NORMAL
1774379704.6382468,0.000722,2.520791,NORMAL
1774379704.7162707,0.000722,2.520791,NORMAL
1774379704.784653,0.000722,2.520791,NORMAL
1774379704.8607075,0.000722,2.520791,NORMAL
1774379704.922792,0.000722,2.520791,NORMAL
1774379704.9811432,0.000722,2.520791,NORMAL
1774379705.0623457,0.000722,2.520791,NORMAL
1774379705.135846,0.000722,2.520791,NORMAL
1774379705.2141647,0.000722,2.520791,NORMAL
1774379705.2792387,0.000722,2.520791,NORMAL
1774379705.3530438,0.000722,2.520791,NORMAL
1774379705.4254763,0.000722,2.520791,NORMAL
1774379705.4928887,0.000722,2.520791,NORMAL
1774379705.5623946,0.000722,2.520791,NORMAL
1774379705.638708,0.000722,2.520791,NORMAL
1774379705.7168913,0.000722,2.520791,NORMAL
1774379705.7905269,0.000722,2.520791,NORMAL
1774379705.8736918,0.000722,2.520791,NORMAL
1774379705.9552515,0.000722,2.520791,NORMAL
1774379706.0432978,0.000722,2.520791,NORMAL
1774379706.1260757,0.000722,2.520791,NORMAL
1774379706.1968195,0.000722,2.520791,NORMAL
1774379706.2766988,0.000722,2.520791,NORMAL
1774379706.3633585,0.000722,2.520791,NORMAL
1774379706.4538085,0.000722,2.520791,NORMAL
1774379706.5452406,0.000722,2.520791,NORMAL
1774379706.6391737,0.000722,2.520791,NORMAL
1774379706.7071173,0.000722,2.520791,NORMAL
1774379706.7817314,0.000722,2.520791,NORMAL
1774379706.8553817,0.000722,2.520791,NORMAL
1774379706.9305828,0.000722,2.520791,NORMAL
1774379707.0004294,0.000722,2.520791,NORMAL
1774379707.088168,0.000722,2.520791,NORMAL
1774379707.2072968,0.000722,2.520791,NORMAL
1774379707.3279696,0.000722,2.520791,NORMAL
1774379707.4382982,0.000722,2.520791,NORMAL
1774379707.524446,0.000722,2.520791,NORMAL
1774379707.6259606,0.000722,2.520791,NORMAL
1774379707.7237437,0.000722,2.520791,NORMAL
1774379707.8098793,0.000722,2.520791,NORMAL
1774379707.886601,0.000722,2.520791,NORMAL
1774379707.9564068,0.000722,2.520791,NORMAL
1774379708.0402262,1250.684282,2.520791,ANOMALIE
1774379708.1491563,1278.116522,2.520791,ANOMALIE
1774379708.2791898,2499.541957,2.520791,ANOMALIE
1774379708.3917866,2377.82263,2.520791,ANOMALIE
